data_venda,id_pedido,id_item,produto,categoria,quantidade,valor_unitario,desconto,canal,forma_pagamento,custo_unitario,status
19/04/2025,PED-1969,,Empada de Frango,Salgados,4,"13,69","0,63",Balcão,Cartão Crédito,,Concluído
19/04/2025,PED-1969,,Torta Holandesa,Tortas,3,"22,02","2,79",WhatsApp,Cartão Crédito,,Concluído
19/04/2025,PED-1969,,Brigadeiro Gourmet,Doces,5,"21,55",,Balcão,Cartão Débito,"7,74",Cancelado
19/04/2025,PED-1969,,Pão de Queijo,Salgados,5,"29,94",,WhatsApp,Dinheiro,"11,82",Concluído
19/04/2025,PED-1970,,Trufa de Maracujá,Doces,5,"31,61",,Encomenda,Cartão Crédito,"10,97",Concluído
19/04/2025,PED-1970,,Bolo de Chocolate,Bolos,1,"18,82",,WhatsApp,PIX,"9,08",Concluído
19/04/2025,PED-1970,,Coxinha,Salgados,4,"21,23","2,15",Balcão,Cartão Crédito,,Concluído
19/04/2025,PED-1971,,Empada de Frango,Salgados,2,"10,55",,Encomenda,Cartão Débito,"5,03",Concluído
19/04/2025,PED-1972,,Empada de Frango,Salgados,5,"23,51","2,15",iFood,Dinheiro,"9,41",Concluído
19/04/2025,PED-1973,,Brigadeiro,Doces,2,"17,47","2,28",Balcão,Cartão Débito,,Concluído
19/04/2025,PED-1973,,Pão de Queijo,Salgados,3,"5,89",,Encomenda,Dinheiro,"1,90",Concluído
19/04/2025,PED-1973,,Trufa de Morango,Doces,5,"31,53",,Encomenda,Dinheiro,"11,99",Concluído
19/04/2025,PED-1973,,Torta Holandesa,Tortas,2,"21,00",,Encomenda,PIX,,Cancelado
19/04/2025,PED-1974,,Coxinha,Salgados,5,"12,85",,Balcão,PIX,,Concluído
19/04/2025,PED-1975,,Empada de Frango,Salgados,4,"11,30",,WhatsApp,PIX,,Concluído
19/04/2025,PED-1976,,Coxinha,Salgados,5,"5,24",,WhatsApp,Cartão Crédito,,Cancelado
20/04/2025,PED-1977,,Torta Holandesa,Tortas,2,"26,93",,WhatsApp,Cartão Débito,,Concluído
20/04/2025,PED-1977,,Pão de Queijo,Salgados,5,"33,14",,Encomenda,Cartão Crédito,"12,32",Concluído
20/04/2025,PED-1978,,Pão de Queijo,Salgados,4,"27,06",,WhatsApp,Cartão Débito,"13,50",Concluído
20/04/2025,PED-1978,,Bolo Red Velvet,Bolos,5,"27,99",,WhatsApp,Dinheiro,,Concluído
20/04/2025,PED-1978,,Bolo de Cenoura,Bolos,1,"33,41",,Balcão,Cartão Crédito,"13,37",Concluído
20/04/2025,PED-1978,,Trufa de Maracujá,Doces,3,"31,25",,iFood,Dinheiro,,Concluído
20/04/2025,PED-1979,,Torta de Limão,Tortas,5,"31,78",,Balcão,Dinheiro,"15,50",Concluído
20/04/2025,PED-1979,,Brigadeiro Gourmet,Doces,5,"7,22",,Encomenda,Dinheiro,"2,59",Concluído
20/04/2025,PED-1979,,Pão de Queijo,Salgados,5,"6,27",,Balcão,Cartão Crédito,"3,00",Concluído
20/04/2025,PED-1979,,Bolo Red Velvet,Bolos,2,"21,47",,Encomenda,PIX,,Concluído
20/04/2025,PED-1980,,Empada de Frango,Salgados,1,"32,05",,iFood,PIX,"13,84",Concluído
20/04/2025,PED-1980,,Trufa de Maracujá,Doces,3,"30,85",,Balcão,Cartão Crédito,"9,26",Concluído
20/04/2025,PED-1980,,Bolo de Chocolate,Bolos,4,"12,02","1,53",WhatsApp,Dinheiro,"4,94",Concluído
20/04/2025,PED-1981,,Coxinha,Salgados,2,"7,32","2,86",iFood,Cartão Débito,"3,51",Concluído
20/04/2025,PED-1982,,Trufa de Maracujá,Doces,2,"20,62",,Encomenda,Dinheiro,"8,33",Concluído
20/04/2025,PED-1982,,Pão de Queijo,Salgados,1,"12,31",,WhatsApp,Cartão Débito,,Concluído
20/04/2025,PED-1983,,Brigadeiro,Doces,5,"5,76",,Encomenda,Cartão Débito,,Concluído
20/04/2025,PED-1983,,Trufa de Morango,Doces,2,"5,36",,Balcão,PIX,"2,04",Cancelado
20/04/2025,PED-1983,,Pão de Queijo,Salgados,4,"20,43",,iFood,PIX,,Concluído
20/04/2025,PED-1984,,Bolo Red Velvet,Bolos,3,"19,41","1,06",Encomenda,Cartão Débito,"8,74",Concluído
20/04/2025,PED-1984,,Brigadeiro Gourmet,Doces,1,"32,83",,iFood,PIX,,Concluído
20/04/2025,PED-1984,,Bolo de Chocolate,Bolos,5,"19,42","1,65",Encomenda,Cartão Crédito,"7,26",Concluído
20/04/2025,PED-1985,,Bolo Red Velvet,Bolos,1,"22,52","1,47",Encomenda,Cartão Débito,,Cancelado
20/04/2025,PED-1985,,Brigadeiro,Doces,2,"8,01",,WhatsApp,PIX,"3,17",Concluído
20/04/2025,PED-1986,,Bolo Red Velvet,Bolos,2,"20,84","0,92",Encomenda,Cartão Crédito,"6,78",Concluído
20/04/2025,PED-1986,,Pão de Queijo,Salgados,4,"7,97","2,92",Encomenda,PIX,"3,81",Cancelado
20/04/2025,PED-1986,,Empada de Frango,Salgados,5,"29,70",,Encomenda,Cartão Crédito,"12,19",Cancelado
20/04/2025,PED-1987,,Torta Holandesa,Tortas,4,"20,24",,WhatsApp,Dinheiro,"7,10",Cancelado
20/04/2025,PED-1987,,Coxinha,Salgados,5,"15,30",,WhatsApp,Dinheiro,"5,20",Concluído
20/04/2025,PED-1987,,Torta de Limão,Tortas,4,"10,16",,iFood,Dinheiro,"3,18",Concluído
20/04/2025,PED-1987,,Bolo Red Velvet,Bolos,2,"21,33",,iFood,PIX,,Concluído
20/04/2025,PED-1988,,Torta Holandesa,Tortas,3,"13,91",,Encomenda,Cartão Débito,"6,43",Concluído
20/04/2025,PED-1988,,Pão de Queijo,Salgados,5,"31,03",,Encomenda,Cartão Débito,"13,11",Concluído
20/04/2025,PED-1988,,Bolo de Cenoura,Bolos,2,"17,17",,WhatsApp,Dinheiro,"5,18",Cancelado
20/04/2025,PED-1989,,Brigadeiro,Doces,1,"14,50","1,95",Encomenda,Dinheiro,,Cancelado
20/04/2025,PED-1989,,Trufa de Maracujá,Doces,5,"15,69","2,81",Balcão,Cartão Débito,"7,64",Concluído
20/04/2025,PED-1990,,Bolo de Chocolate,Bolos,3,"24,40",,Balcão,Cartão Crédito,"9,31",Cancelado
20/04/2025,PED-1990,,Bolo de Cenoura,Bolos,4,"18,64",,Balcão,Cartão Débito,,Concluído
21/04/2025,PED-1991,,Brigadeiro Gourmet,Doces,1,"14,23",,Encomenda,Dinheiro,"6,02",Concluído
21/04/2025,PED-1991,,Bolo de Cenoura,Bolos,4,"7,12","1,75",Encomenda,Cartão Débito,"2,37",Concluído
21/04/2025,PED-1991,,Bolo Red Velvet,Bolos,4,"14,24",,WhatsApp,Cartão Débito,,Cancelado
21/04/2025,PED-1991,,Trufa de Maracujá,Doces,5,"28,91",,WhatsApp,PIX,"11,65",Concluído
21/04/2025,PED-1992,,Brigadeiro,Doces,2,"17,21",,iFood,Cartão Débito,,Concluído
21/04/2025,PED-1993,,Empada de Frango,Salgados,4,"16,09",,Encomenda,PIX,"7,91",Concluído
21/04/2025,PED-1993,,Pão de Queijo,Salgados,1,"17,91",,Encomenda,Cartão Crédito,,Concluído
21/04/2025,PED-1993,,Bolo de Chocolate,Bolos,5,"8,12","0,68",iFood,Dinheiro,,Concluído
21/04/2025,PED-1994,,Torta de Limão,Tortas,5,"27,04",,iFood,Dinheiro,"10,18",Cancelado
21/04/2025,PED-1994,,Bolo Red Velvet,Bolos,5,"8,00",,Balcão,Dinheiro,"2,95",Concluído
21/04/2025,PED-1995,,Brigadeiro Gourmet,Doces,3,"32,40",,Balcão,Cartão Crédito,,Concluído
21/04/2025,PED-1995,,Torta Holandesa,Tortas,1,"5,11",,Balcão,Cartão Débito,"2,44",Concluído
21/04/2025,PED-1995,,Pão de Queijo,Salgados,1,"17,76",,WhatsApp,PIX,,Concluído
21/04/2025,PED-1995,,Trufa de Morango,Doces,5,"8,33",,WhatsApp,Dinheiro,"3,15",Concluído
21/04/2025,PED-1996,,Empada de Frango,Salgados,3,"33,03",,Balcão,PIX,,Concluído
21/04/2025,PED-1996,,Torta Holandesa,Tortas,2,"18,17",,iFood,Cartão Crédito,"8,72",Cancelado
21/04/2025,PED-1996,,Trufa de Morango,Doces,2,"13,46",,WhatsApp,Dinheiro,"5,16",Concluído
21/04/2025,PED-1997,,Brigadeiro Gourmet,Doces,1,"25,77","2,45",Encomenda,Dinheiro,"10,33",Cancelado
21/04/2025,PED-1997,,Torta Holandesa,Tortas,1,"11,88",,iFood,PIX,"5,02",Concluído
21/04/2025,PED-1997,,Bolo de Chocolate,Bolos,2,"8,76",,Encomenda,Dinheiro,,Concluído
21/04/2025,PED-1997,,Empada de Frango,Salgados,5,"18,73",,Encomenda,PIX,"6,90",Concluído
21/04/2025,PED-1998,,Bolo de Cenoura,Bolos,4,"29,33",,WhatsApp,PIX,,Concluído
21/04/2025,PED-1999,,Brigadeiro,Doces,1,"32,77","1,71",iFood,Cartão Débito,,Concluído
21/04/2025,PED-1999,,Pão de Queijo,Salgados,1,"24,67",,WhatsApp,Dinheiro,,Concluído
21/04/2025,PED-1999,,Coxinha,Salgados,3,"7,60",,iFood,PIX,,Cancelado
21/04/2025,PED-2000,,Trufa de Morango,Doces,2,"21,71","2,73",Encomenda,Dinheiro,"7,93",Concluído
21/04/2025,PED-2000,,Coxinha,Salgados,1,"14,50","0,85",Balcão,PIX,"5,90",Concluído
21/04/2025,PED-2000,,Torta Holandesa,Tortas,5,"24,91","2,82",Encomenda,Dinheiro,"11,99",Concluído
21/04/2025,PED-2001,,Trufa de Morango,Doces,1,"14,68","1,51",iFood,Dinheiro,"6,83",Concluído
21/04/2025,PED-2002,,Torta de Limão,Tortas,4,"30,93",,Balcão,Dinheiro,,Concluído
21/04/2025,PED-2003,,Pão de Queijo,Salgados,2,"9,84",,WhatsApp,Cartão Débito,,Concluído
21/04/2025,PED-2004,,Pão de Queijo,Salgados,3,"15,74",,Encomenda,Cartão Débito,,Cancelado
21/04/2025,PED-2005,,Torta Holandesa,Tortas,5,"9,59",,Balcão,Dinheiro,,Cancelado
21/04/2025,PED-2005,,Pão de Queijo,Salgados,5,"34,35",,iFood,Cartão Crédito,"16,94",Concluído
21/04/2025,PED-2005,,Trufa de Maracujá,Doces,3,"32,09",,WhatsApp,Dinheiro,,Concluído
21/04/2025,PED-2005,,Brigadeiro,Doces,5,"16,70",,iFood,PIX,,Cancelado
22/04/2025,PED-2006,,Torta de Limão,Tortas,1,"27,98","2,33",WhatsApp,Cartão Débito,"10,35",Concluído
22/04/2025,PED-2007,,Trufa de Morango,Doces,5,"11,87",,Encomenda,Dinheiro,"4,73",Concluído
22/04/2025,PED-2007,,Torta Holandesa,Tortas,4,"33,64",,Balcão,Cartão Crédito,"15,55",Concluído
22/04/2025,PED-2007,,Bolo Red Velvet,Bolos,5,"17,68",,WhatsApp,Cartão Crédito,"6,35",Concluído
22/04/2025,PED-2008,,Bolo Red Velvet,Bolos,3,"13,05",,Balcão,Cartão Débito,"4,86",Concluído
22/04/2025,PED-2009,,Bolo de Cenoura,Bolos,2,"23,07",,iFood,Cartão Crédito,"10,65",Concluído
23/04/2025,PED-2010,,Trufa de Maracujá,Doces,2,"10,28",,iFood,Cartão Débito,"3,58",Concluído
23/04/2025,PED-2011,,Bolo de Chocolate,Bolos,3,"34,97",,iFood,Cartão Crédito,,Cancelado
23/04/2025,PED-2011,,Trufa de Morango,Doces,3,"7,22","2,35",Balcão,Cartão Crédito,"3,51",Concluído
23/04/2025,PED-2011,,Brigadeiro Gourmet,Doces,4,"17,30",,Balcão,PIX,"6,53",Concluído
23/04/2025,PED-2012,,Torta Holandesa,Tortas,5,"15,80","1,67",Encomenda,Dinheiro,"4,76",Concluído
23/04/2025,PED-2012,,Pão de Queijo,Salgados,4,"14,94","2,66",Balcão,Cartão Débito,,Concluído
23/04/2025,PED-2012,,Coxinha,Salgados,1,"5,24",,Encomenda,Cartão Crédito,"2,20",Concluído
23/04/2025,PED-2013,,Brigadeiro,Doces,5,"33,27","2,28",WhatsApp,Cartão Crédito,"14,52",Concluído
23/04/2025,PED-2013,,Bolo Red Velvet,Bolos,1,"15,61",,Encomenda,Cartão Crédito,"7,06",Concluído
23/04/2025,PED-2014,,Brigadeiro Gourmet,Doces,4,"22,99",,WhatsApp,PIX,,Cancelado
23/04/2025,PED-2014,,Bolo Red Velvet,Bolos,2,"18,85",,Balcão,Cartão Débito,"6,34",Concluído
23/04/2025,PED-2015,,Trufa de Morango,Doces,2,"30,26",,WhatsApp,Cartão Débito,"10,85",Concluído
23/04/2025,PED-2016,,Pão de Queijo,Salgados,5,"29,20",,Encomenda,Cartão Débito,,Concluído
23/04/2025,PED-2017,,Trufa de Maracujá,Doces,3,"16,00","0,82",iFood,Cartão Crédito,"7,76",Cancelado
24/04/2025,PED-2018,,Brigadeiro,Doces,2,"27,57",,iFood,PIX,"12,86",Concluído
24/04/2025,PED-2019,,Bolo Red Velvet,Bolos,2,"30,61",,WhatsApp,PIX,"12,04",Concluído
24/04/2025,PED-2019,,Trufa de Morango,Doces,5,"21,96",,Encomenda,Cartão Débito,,Concluído
24/04/2025,PED-2020,,Coxinha,Salgados,2,"5,14",,Balcão,Cartão Débito,"1,93",Cancelado
24/04/2025,PED-2021,,Bolo Red Velvet,Bolos,2,"17,46",,Encomenda,Cartão Débito,"8,11",Concluído
24/04/2025,PED-2021,,Pão de Queijo,Salgados,4,"10,41",,Encomenda,Cartão Crédito,,Concluído
24/04/2025,PED-2021,,Empada de Frango,Salgados,2,"25,73","1,59",Balcão,Cartão Crédito,"9,62",Concluído
24/04/2025,PED-2022,,Bolo de Chocolate,Bolos,4,"15,03",,Encomenda,Cartão Débito,,Concluído
24/04/2025,PED-2023,,Brigadeiro Gourmet,Doces,4,"28,49",,WhatsApp,Dinheiro,"12,22",Cancelado
24/04/2025,PED-2024,,Pão de Queijo,Salgados,4,"32,82",,Balcão,Cartão Débito,,Cancelado
24/04/2025,PED-2024,,Torta Holandesa,Tortas,5,"33,92",,iFood,Cartão Débito,"14,38",Concluído
24/04/2025,PED-2025,,Pão de Queijo,Salgados,4,"10,85","2,48",WhatsApp,Cartão Débito,"3,53",Concluído
24/04/2025,PED-2025,,Torta de Limão,Tortas,2,"9,15",,Balcão,Dinheiro,,Concluído
24/04/2025,PED-2025,,Brigadeiro,Doces,3,"30,22",,Balcão,PIX,"9,16",Concluído
24/04/2025,PED-2026,,Torta Holandesa,Tortas,5,"29,23",,iFood,PIX,,Concluído
24/04/2025,PED-2026,,Bolo Red Velvet,Bolos,4,"18,96","2,33",Encomenda,Dinheiro,,Cancelado
24/04/2025,PED-2026,,Torta de Limão,Tortas,5,"25,52",,Encomenda,Dinheiro,"10,33",Concluído
24/04/2025,PED-2026,,Brigadeiro,Doces,5,"31,92",,Encomenda,Dinheiro,"12,90",Concluído
24/04/2025,PED-2027,,Pão de Queijo,Salgados,3,"21,41",,iFood,Cartão Crédito,"9,64",Concluído
24/04/2025,PED-2027,,Torta de Limão,Tortas,3,"30,53","1,95",WhatsApp,Dinheiro,"13,30",Cancelado
24/04/2025,PED-2027,,Trufa de Maracujá,Doces,2,"23,21","1,01",Balcão,Dinheiro,,Cancelado
24/04/2025,PED-2028,,Trufa de Morango,Doces,4,"20,73",,iFood,Cartão Crédito,"7,55",Cancelado
24/04/2025,PED-2028,,Bolo de Cenoura,Bolos,3,"21,64","1,34",Encomenda,Cartão Débito,,Concluído
24/04/2025,PED-2029,,Coxinha,Salgados,3,"12,05","1,70",Encomenda,Cartão Crédito,"3,63",Concluído
24/04/2025,PED-2029,,Trufa de Maracujá,Doces,4,"26,34",,Balcão,Cartão Crédito,"8,20",Concluído
24/04/2025,PED-2029,,Bolo de Cenoura,Bolos,3,"19,45",,iFood,Cartão Débito,"9,30",Concluído
24/04/2025,PED-2030,,Brigadeiro Gourmet,Doces,5,"13,25","1,54",iFood,Cartão Crédito,"6,03",Concluído
24/04/2025,PED-2030,,Bolo de Chocolate,Bolos,1,"34,90",,Encomenda,PIX,,Concluído
24/04/2025,PED-2030,,Bolo Red Velvet,Bolos,3,"30,48",,Encomenda,Dinheiro,"10,43",Concluído
24/04/2025,PED-2030,,Brigadeiro,Doces,3,"6,85",,WhatsApp,Dinheiro,"3,06",Cancelado
24/04/2025,PED-2031,,Torta Holandesa,Tortas,5,"16,02","0,53",Encomenda,Cartão Crédito,,Cancelado
24/04/2025,PED-2031,,Bolo de Cenoura,Bolos,2,"24,94",,iFood,Dinheiro,"8,24",Concluído
24/04/2025,PED-2031,,Brigadeiro,Doces,4,"19,85",,Balcão,Cartão Crédito,"7,14",Concluído
25/04/2025,PED-2032,,Torta Holandesa,Tortas,5,"5,58","1,32",WhatsApp,Cartão Débito,,Concluído
25/04/2025,PED-2032,,Coxinha,Salgados,5,"18,79",,Balcão,PIX,"9,32",Cancelado
25/04/2025,PED-2032,,Brigadeiro Gourmet,Doces,3,"15,27",,Balcão,Cartão Débito,,Cancelado
25/04/2025,PED-2032,,Empada de Frango,Salgados,2,"29,59",,Balcão,Cartão Crédito,,Concluído
25/04/2025,PED-2033,,Bolo Red Velvet,Bolos,5,"8,94","2,40",Encomenda,Cartão Débito,,Cancelado
25/04/2025,PED-2033,,Bolo de Chocolate,Bolos,4,"22,89",,Balcão,Cartão Débito,,Concluído
25/04/2025,PED-2033,,Brigadeiro,Doces,4,"26,03",,WhatsApp,PIX,,Concluído
25/04/2025,PED-2034,,Pão de Queijo,Salgados,5,"31,27","2,73",iFood,Dinheiro,,Cancelado
25/04/2025,PED-2034,,Trufa de Maracujá,Doces,2,"22,21",,Balcão,Cartão Débito,"10,62",Cancelado
25/04/2025,PED-2035,,Torta Holandesa,Tortas,4,"23,81","2,64",Balcão,Cartão Crédito,"9,60",Concluído
25/04/2025,PED-2035,,Pão de Queijo,Salgados,1,"33,66","1,48",Balcão,Cartão Débito,"14,07",Concluído
25/04/2025,PED-2035,,Brigadeiro Gourmet,Doces,1,"26,69",,Encomenda,Cartão Débito,"8,78",Concluído
25/04/2025,PED-2035,,Bolo Red Velvet,Bolos,3,"28,06",,WhatsApp,PIX,,Concluído
25/04/2025,PED-2036,,Torta Holandesa,Tortas,4,"9,87",,WhatsApp,PIX,,Concluído
25/04/2025,PED-2036,,Bolo Red Velvet,Bolos,5,"32,82",,Encomenda,Cartão Débito,,Concluído
25/04/2025,PED-2036,,Brigadeiro,Doces,5,"34,26","2,10",iFood,Cartão Crédito,"16,36",Concluído
25/04/2025,PED-2036,,Coxinha,Salgados,3,"28,79",,Encomenda,Cartão Crédito,"13,19",Concluído
25/04/2025,PED-2037,,Brigadeiro,Doces,5,"8,17",,WhatsApp,Cartão Crédito,,Cancelado
25/04/2025,PED-2037,,Pão de Queijo,Salgados,3,"7,71",,iFood,Cartão Débito,"3,24",Cancelado
25/04/2025,PED-2037,,Empada de Frango,Salgados,4,"29,92","0,92",WhatsApp,Cartão Débito,,Cancelado
25/04/2025,PED-2038,,Trufa de Morango,Doces,1,"11,37","2,25",Encomenda,Dinheiro,"3,75",Concluído
25/04/2025,PED-2038,,Brigadeiro,Doces,5,"9,69",,Balcão,PIX,,Cancelado
25/04/2025,PED-2038,,Empada de Frango,Salgados,5,"31,50","1,83",Balcão,PIX,,Concluído
25/04/2025,PED-2038,,Bolo de Chocolate,Bolos,4,"31,57","0,51",Balcão,Dinheiro,"14,27",Concluído
25/04/2025,PED-2039,,Pão de Queijo,Salgados,5,"11,01",,WhatsApp,PIX,"4,63",Concluído
25/04/2025,PED-2039,,Bolo Red Velvet,Bolos,5,"33,93","2,19",Encomenda,Dinheiro,,Concluído
25/04/2025,PED-2039,,Brigadeiro,Doces,3,"34,23","0,61",Encomenda,PIX,"13,41",Concluído
25/04/2025,PED-2039,,Coxinha,Salgados,3,"18,85","2,26",WhatsApp,Dinheiro,"7,49",Concluído
26/04/2025,PED-2040,,Trufa de Maracujá,Doces,3,"32,90",,Encomenda,PIX,"14,10",Cancelado
26/04/2025,PED-2040,,Torta de Limão,Tortas,3,"16,21",,WhatsApp,Dinheiro,"8,04",Concluído
26/04/2025,PED-2040,,Bolo de Chocolate,Bolos,1,"17,75","1,28",Balcão,PIX,,Concluído
26/04/2025,PED-2041,,Bolo de Chocolate,Bolos,4,"26,94",,Encomenda,Dinheiro,,Concluído
26/04/2025,PED-2041,,Brigadeiro,Doces,4,"28,87","2,74",Balcão,PIX,,Concluído
26/04/2025,PED-2041,,Trufa de Morango,Doces,3,"31,16",,iFood,Cartão Crédito,"12,54",Concluído
26/04/2025,PED-2042,,Bolo de Chocolate,Bolos,4,"34,72",,Balcão,Cartão Crédito,,Concluído
26/04/2025,PED-2042,,Brigadeiro,Doces,5,"10,51","1,31",WhatsApp,Dinheiro,"4,20",Concluído
26/04/2025,PED-2042,,Trufa de Morango,Doces,4,"28,85","1,43",WhatsApp,PIX,,Concluído
26/04/2025,PED-2043,,Bolo de Cenoura,Bolos,5,"21,11",,WhatsApp,Dinheiro,,Concluído
26/04/2025,PED-2043,,Empada de Frango,Salgados,3,"27,90",,WhatsApp,PIX,,Concluído
26/04/2025,PED-2044,,Bolo de Cenoura,Bolos,5,"7,82",,Encomenda,Dinheiro,"3,25",Concluído
26/04/2025,PED-2044,,Trufa de Morango,Doces,3,"13,49","1,24",iFood,Cartão Crédito,,Concluído
26/04/2025,PED-2044,,Trufa de Maracujá,Doces,1,"34,78",,Encomenda,Cartão Débito,"14,95",Cancelado
26/04/2025,PED-2045,,Trufa de Morango,Doces,4,"7,60",,WhatsApp,Dinheiro,"2,52",Cancelado
26/04/2025,PED-2046,,Trufa de Morango,Doces,5,"28,12",,Balcão,PIX,,Concluído
26/04/2025,PED-2047,,Torta de Limão,Tortas,1,"33,63",,WhatsApp,Cartão Crédito,,Concluído
26/04/2025,PED-2047,,Coxinha,Salgados,1,"16,78",,WhatsApp,Cartão Crédito,"7,44",Concluído
26/04/2025,PED-2047,,Trufa de Morango,Doces,2,"32,21",,Balcão,PIX,,Concluído
26/04/2025,PED-2048,,Torta Holandesa,Tortas,5,"34,73",,Encomenda,Cartão Crédito,"16,60",Concluído
26/04/2025,PED-2048,,Bolo de Chocolate,Bolos,1,"23,82","2,03",Encomenda,Cartão Crédito,,Concluído
26/04/2025,PED-2048,,Pão de Queijo,Salgados,2,"5,06","1,30",iFood,PIX,,Concluído
26/04/2025,PED-2049,,Bolo Red Velvet,Bolos,2,"32,85",,Encomenda,Cartão Crédito,"16,34",Cancelado
26/04/2025,PED-2049,,Torta Holandesa,Tortas,4,"14,04",,Balcão,Dinheiro,,Concluído
26/04/2025,PED-2050,,Pão de Queijo,Salgados,3,"31,03","1,20",WhatsApp,PIX,"11,13",Concluído
26/04/2025,PED-2050,,Bolo de Cenoura,Bolos,1,"19,35",,iFood,Cartão Crédito,,Concluído
26/04/2025,PED-2050,,Trufa de Maracujá,Doces,4,"10,73",,Encomenda,PIX,"4,04",Concluído
26/04/2025,PED-2050,,Bolo Red Velvet,Bolos,1,"13,93",,Encomenda,Cartão Débito,,Concluído
27/04/2025,PED-2051,,Torta de Limão,Tortas,3,"8,79",,iFood,Dinheiro,"4,26",Concluído
27/04/2025,PED-2051,,Coxinha,Salgados,3,"18,70",,iFood,Cartão Débito,,Concluído
27/04/2025,PED-2051,,Trufa de Morango,Doces,4,"27,50",,WhatsApp,Dinheiro,"13,25",Concluído
27/04/2025,PED-2051,,Brigadeiro Gourmet,Doces,2,"24,20",,iFood,Cartão Crédito,"11,73",Concluído
27/04/2025,PED-2052,,Torta de Limão,Tortas,2,"28,76",,Encomenda,Cartão Crédito,"10,12",Cancelado
27/04/2025,PED-2052,,Coxinha,Salgados,2,"17,97",,Balcão,Cartão Débito,,Concluído
27/04/2025,PED-2052,,Brigadeiro Gourmet,Doces,3,"28,88",,Encomenda,Dinheiro,"12,42",Cancelado
27/04/2025,PED-2053,,Bolo de Chocolate,Bolos,5,"20,31",,Encomenda,PIX,"8,92",Concluído
27/04/2025,PED-2053,,Empada de Frango,Salgados,2,"17,78",,iFood,PIX,"8,67",Concluído
27/04/2025,PED-2054,,Empada de Frango,Salgados,4,"5,60",,Encomenda,Cartão Débito,"1,78",Concluído
27/04/2025,PED-2054,,Trufa de Morango,Doces,2,"17,33","1,34",Encomenda,Dinheiro,,Concluído
27/04/2025,PED-2054,,Bolo Red Velvet,Bolos,5,"22,52",,Balcão,Cartão Débito,"10,39",Concluído
27/04/2025,PED-2054,,Bolo de Cenoura,Bolos,2,"12,34","0,53",Balcão,PIX,"4,15",Cancelado
27/04/2025,PED-2055,,Trufa de Maracujá,Doces,3,"32,65",,Balcão,Cartão Débito,"14,63",Concluído
27/04/2025,PED-2055,,Torta de Limão,Tortas,4,"6,11","1,54",iFood,Cartão Débito,"2,21",Cancelado
27/04/2025,PED-2055,,Torta Holandesa,Tortas,2,"28,19",,Encomenda,Cartão Crédito,,Concluído
27/04/2025,PED-2055,,Bolo de Chocolate,Bolos,5,"13,42",,Balcão,Dinheiro,"4,39",Concluído
27/04/2025,PED-2056,,Pão de Queijo,Salgados,2,"12,54",,Balcão,Dinheiro,"5,40",Concluído
27/04/2025,PED-2056,,Bolo Red Velvet,Bolos,2,"9,66",,WhatsApp,PIX,"4,01",Concluído
27/04/2025,PED-2057,,Bolo Red Velvet,Bolos,2,"9,78",,iFood,Cartão Débito,,Concluído
27/04/2025,PED-2057,,Empada de Frango,Salgados,3,"32,82",,Encomenda,Cartão Débito,"11,06",Concluído
27/04/2025,PED-2057,,Trufa de Morango,Doces,4,"29,96",,Encomenda,Cartão Crédito,"12,48",Concluído
27/04/2025,PED-2058,,Bolo Red Velvet,Bolos,2,"19,60","1,61",Encomenda,PIX,,Concluído
27/04/2025,PED-2058,,Bolo de Chocolate,Bolos,5,"32,11",,WhatsApp,Cartão Débito,"12,66",Concluído
27/04/2025,PED-2058,,Pão de Queijo,Salgados,3,"8,77",,Encomenda,Cartão Débito,,Concluído
27/04/2025,PED-2059,,Brigadeiro Gourmet,Doces,4,"24,98",,Balcão,Cartão Crédito,"8,72",Concluído
27/04/2025,PED-2060,,Bolo de Cenoura,Bolos,2,"20,13","1,13",iFood,PIX,,Concluído
27/04/2025,PED-2060,,Brigadeiro Gourmet,Doces,3,"23,08","2,86",WhatsApp,Cartão Débito,"8,39",Concluído
27/04/2025,PED-2060,,Coxinha,Salgados,5,"27,98","2,28",iFood,PIX,"11,94",Concluído
28/04/2025,PED-2061,,Coxinha,Salgados,3,"9,22",,Encomenda,PIX,"3,60",Cancelado
28/04/2025,PED-2061,,Pão de Queijo,Salgados,3,"14,19",,iFood,Cartão Crédito,,Cancelado
28/04/2025,PED-2061,,Bolo Red Velvet,Bolos,5,"18,45","2,41",Encomenda,Dinheiro,"7,66",Concluído
28/04/2025,PED-2061,,Brigadeiro Gourmet,Doces,5,"34,93",,WhatsApp,Dinheiro,"14,60",Concluído
28/04/2025,PED-2062,,Trufa de Maracujá,Doces,5,"14,19",,WhatsApp,Cartão Crédito,"6,47",Concluído
28/04/2025,PED-2063,,Brigadeiro,Doces,4,"5,94",,Encomenda,PIX,"2,23",Concluído
28/04/2025,PED-2064,,Brigadeiro Gourmet,Doces,5,"26,96","1,58",Balcão,PIX,,Concluído
28/04/2025,PED-2065,,Pão de Queijo,Salgados,1,"10,39",,iFood,Cartão Crédito,"3,52",Concluído
28/04/2025,PED-2065,,Brigadeiro,Doces,3,"12,53",,WhatsApp,Cartão Crédito,,Concluído
28/04/2025,PED-2065,,Bolo de Cenoura,Bolos,4,"19,10",,iFood,Dinheiro,"7,48",Concluído
28/04/2025,PED-2066,,Pão de Queijo,Salgados,1,"32,35","0,96",Encomenda,Cartão Débito,,Cancelado
